age,gender,annual_income,monthly_income,employment_status,employment_duration,existing_debt,monthly_expenses,savings,loan_amount,loan_purpose,loan_term,existing_loans,credit_history_length,previous_defaults,late_payments,payment_behaviour,credit_utilization,outstanding_credit_balance,target
63,male,64947.63,5412.3,unemployed,3.0,13546.69,4380.98,208.62,4242.68,medical,48,1,41.4,0,2,consistent,0.184,4785.78,1
33,not_specified,29342.58,2445.21,employed,5.8,26094.46,950.61,3605.79,19912.32,auto,48,0,11.1,0,2,consistent,0.724,11529.46,0
27,female,57583.26,4798.61,student,3.6,4777.01,2593.51,3158.04,11175.37,business,36,3,9.7,0,2,consistent,0.216,1172.74,1
48,female,97913.25,8159.44,self_employed,12.0,29880.09,3874.55,25.08,6154.25,debt_consolidation,60,2,30.9,0,1,consistent,0.281,19137.05,1
63,male,105591.46,8799.29,employed,7.7,16283.53,6412.03,6117.74,30934.17,debt_consolidation,36,2,45.0,0,1,consistent,0.367,11999.53,1
64,female,80651.06,6720.92,self_employed,8.2,18217.45,4479.63,8831.21,40866.93,business,48,1,44.1,0,1,consistent,0.302,11703.22,1
25,male,31051.07,2587.59,employed,0.0,14579.55,1635.52,14645.06,38368.82,business,60,1,6.9,0,0,irregular,0.371,11201.25,0
36,not_specified,74755.78,6229.65,employed,5.2,6934.3,4891.72,11448.03,24151.35,home,60,2,11.3,0,0,minor_delays,0.204,5128.08,1
28,male,84122.38,7010.2,employed,13.8,12979.81,3785.41,5641.41,14078.56,business,60,0,6.9,0,0,minor_delays,0.165,11431.65,1
35,female,80868.41,6739.03,employed,10.8,7688.92,3828.91,1729.34,16226.09,debt_consolidation,36,5,14.0,0,1,irregular,0.09,3972.93,1
46,female,82408.81,6867.4,employed,0.0,24514.55,5792.04,826.23,21461.62,education,12,3,25.8,0,1,consistent,0.142,6345.57,1
34,female,71444.84,5953.74,self_employed,4.2,10563.31,5383.12,13261.13,12377.27,home,36,4,14.4,0,0,poor,0.206,6071.56,1
24,female,60117.28,5009.77,unemployed,0.7,0.0,3970.36,15014.88,31506.91,auto,12,2,4.0,0,2,consistent,0.31,0.0,0
45,male,46182.45,3848.54,employed,12.3,0.0,1823.17,11205.81,500.0,personal,48,0,26.5,0,0,consistent,0.118,0.0,1
23,male,12653.68,1054.47,contract,6.5,0.0,500.0,21786.61,13747.02,auto,48,1,0.3,0,1,consistent,0.602,0.0,0
31,male,70830.69,5902.56,employed,2.4,20415.65,2769.76,20617.44,25811.79,auto,36,1,11.2,0,1,irregular,0.493,14620.68,0
21,male,66837.37,5569.78,employed,5.6,0.0,3291.6,13501.84,7703.24,debt_consolidation,24,1,0.0,0,4,consistent,0.137,0.0,1
25,female,76496.97,6374.75,employed,0.0,16601.03,3091.23,11441.64,14358.36,debt_consolidation,60,2,5.8,0,1,consistent,0.878,10958.29,0
41,male,27223.86,2268.66,student,1.2,14638.89,1959.2,18104.86,23530.08,personal,48,1,24.5,0,1,consistent,0.578,10174.72,0
61,male,78770.43,6564.2,employed,5.6,12223.5,4807.04,5877.07,33700.96,medical,36,2,39.3,1,3,poor,0.231,10750.19,1
58,male,115418.17,9618.18,employed,8.9,18260.86,5651.02,2660.9,2766.68,education,36,1,33.4,0,3,consistent,0.645,12982.81,1
25,male,64039.7,5336.64,self_employed,0.0,14899.64,2700.73,2657.14,1951.18,personal,24,2,2.4,0,0,consistent,0.437,4345.05,1
22,female,60396.7,5033.06,employed,4.0,0.0,2853.63,11833.17,6593.67,debt_consolidation,48,2,2.3,0,0,consistent,0.128,0.0,1
37,male,70034.06,5836.17,employed,9.5,9116.5,3626.3,12222.21,500.0,education,12,2,13.2,0,0,consistent,0.608,4413.86,1
52,male,114840.76,9570.06,employed,0.0,18101.24,7243.38,3964.22,869.84,debt_consolidation,36,3,35.0,0,0,irregular,0.673,8700.4,1
56,male,35385.16,2948.76,employed,6.4,32683.39,1182.23,1851.07,6300.73,business,24,0,34.0,0,0,consistent,0.088,24498.27,1
60,female,67283.38,5606.95,employed,5.8,33237.49,4675.27,18176.94,30568.43,business,24,3,39.4,0,1,consistent,0.306,20167.61,0
37,female,41208.91,3434.08,employed,12.4,0.0,1451.62,20147.76,13567.16,business,36,2,12.6,0,0,irregular,0.449,0.0,1
29,not_specified,47777.88,3981.49,unemployed,4.6,8803.3,1989.14,4591.2,17345.13,debt_consolidation,12,2,7.4,1,1,irregular,0.505,6356.49,0
22,male,60710.65,5059.22,contract,4.8,0.0,4636.0,3825.06,6489.89,medical,60,1,0.0,0,0,poor,0.021,0.0,1
28,female,97030.4,8085.87,employed,8.9,31238.62,3706.71,5138.51,23968.91,auto,60,1,2.9,0,1,consistent,0.641,22817.92,1
24,male,108825.76,9068.81,employed,0.2,25154.27,3696.91,604.92,37633.4,personal,12,4,0.3,0,0,consistent,0.134,8879.27,1
62,female,73651.7,6137.64,retired,4.6,17207.05,4381.61,12163.67,7236.07,auto,12,4,40.8,0,1,irregular,0.269,4630.39,1
33,male,52208.54,4350.71,self_employed,3.7,14993.14,2497.67,2183.4,35972.23,home,60,4,9.7,0,0,consistent,0.691,4691.07,0
60,female,126811.21,10567.6,self_employed,4.9,29567.57,4251.83,10523.07,21008.67,medical,12,3,41.1,0,0,consistent,0.578,22652.48,1
47,female,50883.58,4240.3,self_employed,8.9,27535.9,1493.15,4530.08,17185.5,education,36,4,24.9,1,0,irregular,0.262,23935.43,1
46,female,47150.47,3929.21,employed,7.7,26896.54,1552.52,11815.73,21401.36,debt_consolidation,24,3,27.4,0,2,consistent,0.258,23017.5,0
42,female,15851.48,1320.96,employed,2.5,18480.16,855.93,3473.84,21295.79,auto,48,7,20.5,0,2,minor_delays,0.261,3862.08,0
60,male,98298.38,8191.53,employed,6.0,8809.26,3945.12,4757.0,37428.15,debt_consolidation,72,3,36.5,0,1,poor,0.521,7897.94,1
23,male,87174.39,7264.53,employed,11.5,22205.5,5762.26,8614.86,22722.43,medical,24,1,1.5,0,0,minor_delays,0.479,18221.19,1
25,male,124862.94,10405.25,retired,2.2,22792.5,8727.71,738.75,22952.18,auto,72,4,5.8,0,2,irregular,0.101,7731.09,1
41,female,25872.39,2156.03,employed,6.1,10712.35,932.6,8597.79,12363.5,debt_consolidation,60,1,20.3,1,0,minor_delays,0.583,6322.23,0
39,male,99912.44,8326.04,employed,4.7,8785.01,4513.56,956.68,26229.85,debt_consolidation,72,4,17.0,0,1,minor_delays,0.457,7811.88,1
47,male,63823.52,5318.63,unemployed,5.2,26599.76,2305.88,4502.36,6474.68,home,60,5,25.0,0,0,minor_delays,0.772,14089.77,1
56,male,82958.61,6913.22,student,0.0,32969.39,3549.35,10521.91,18199.04,home,60,3,34.3,0,1,consistent,0.312,28597.96,1
49,male,19157.79,1596.48,employed,11.1,4007.25,776.44,6634.76,48716.12,personal,48,4,26.2,0,2,consistent,0.495,2326.88,0
33,female,100170.13,8347.51,employed,2.4,9839.48,6665.6,5132.26,500.0,personal,60,4,10.6,0,1,irregular,0.679,4339.74,1
36,male,82449.44,6870.79,self_employed,9.6,17211.2,3757.79,4946.42,19564.62,auto,24,3,16.5,0,1,consistent,0.311,5376.27,1
57,female,60988.34,5082.36,employed,3.0,18839.19,3214.45,6275.74,19987.85,personal,48,2,33.0,0,1,consistent,0.616,5140.33,1
30,male,78772.93,6564.41,student,3.0,6731.6,4819.07,8024.72,14491.02,education,48,2,6.3,0,0,consistent,0.552,4676.31,0
45,female,42097.12,3508.09,employed,10.4,35602.25,2872.03,1541.8,14750.29,education,12,4,24.2,2,0,consistent,0.439,15284.2,0
46,female,46934.56,3911.21,employed,9.5,18065.14,2040.44,13598.2,18005.51,debt_consolidation,36,0,28.8,0,0,irregular,0.492,8769.05,0
57,female,49950.44,4162.54,employed,6.3,19376.6,1953.29,10057.92,14227.96,education,24,2,28.5,0,1,poor,0.435,16587.26,0
55,not_specified,13829.08,1152.42,self_employed,8.5,34106.61,1046.08,5793.64,19441.78,personal,36,2,37.2,1,1,consistent,0.233,11592.59,0
43,male,84405.72,7033.81,unemployed,4.3,7611.26,3745.39,573.7,11636.28,medical,24,2,19.7,0,1,consistent,0.276,3511.02,1
35,female,92981.43,7748.45,self_employed,5.5,11938.82,5675.81,2491.34,39246.32,auto,36,2,10.7,0,1,minor_delays,0.523,9989.16,1
38,male,43765.05,3647.09,employed,2.9,0.0,2685.6,23895.1,14227.85,debt_consolidation,36,4,19.3,2,0,consistent,0.357,0.0,1
40,male,71053.28,5921.11,self_employed,9.1,10931.79,3807.25,5393.15,23265.73,home,48,1,19.9,0,1,consistent,0.111,8329.22,1
31,male,55095.95,4591.33,employed,2.7,0.0,2204.83,16610.61,9640.6,business,24,3,9.1,0,2,consistent,0.279,0.0,1
51,male,70535.12,5877.93,employed,11.4,21974.19,2531.22,2632.71,27264.57,debt_consolidation,36,1,33.0,0,0,consistent,0.161,6324.63,1
31,male,45682.99,3806.92,employed,4.2,18039.96,2389.22,8107.97,25068.15,home,36,3,15.6,0,0,minor_delays,0.535,13576.64,1
52,female,39030.95,3252.58,employed,5.6,9675.17,2085.65,4221.77,21611.86,business,36,3,30.1,0,1,consistent,0.064,7617.52,1
57,not_specified,89353.95,7446.16,employed,8.5,11794.92,5888.57,5678.37,5699.31,medical,12,2,35.3,0,0,minor_delays,0.27,8261.05,1
67,male,60339.36,5028.28,contract,5.6,22137.6,3794.37,13049.32,8723.57,business,72,1,44.8,0,0,minor_delays,0.531,9655.84,1
26,female,114574.83,9547.9,employed,4.3,0.0,8305.37,9841.66,35547.9,business,36,2,9.1,0,1,consistent,0.393,0.0,1
57,male,63204.06,5267.0,employed,5.4,15450.01,4758.16,5416.92,8601.79,debt_consolidation,36,1,30.7,1,0,consistent,0.663,10685.08,0
25,female,37921.97,3160.16,employed,9.1,21394.12,2417.13,37865.44,24049.92,business,36,2,3.5,0,0,consistent,0.357,17568.88,0
37,female,93900.46,7825.04,self_employed,2.8,0.0,3080.02,7235.34,6608.62,medical,60,1,15.5,1,2,minor_delays,0.361,0.0,1
29,male,78400.8,6533.4,employed,5.0,21219.26,3795.37,4360.92,28092.22,auto,36,3,7.2,0,1,consistent,0.238,8162.57,1
28,male,80898.69,6741.56,employed,5.5,0.0,4698.98,21708.64,9449.63,medical,36,5,2.6,0,1,irregular,0.033,0.0,1
29,male,92955.62,7746.3,student,9.0,11588.87,5317.15,6705.55,6404.93,home,36,1,6.7,0,0,irregular,0.142,8902.05,1
23,male,45027.3,3752.27,employed,5.1,0.0,1701.37,3132.9,9164.23,business,36,1,3.5,1,1,consistent,0.221,0.0,1
60,not_specified,58691.41,4890.95,retired,12.7,30174.96,3336.99,24456.08,10908.17,medical,36,2,37.3,0,1,poor,0.245,11915.78,1
23,female,57542.3,4795.19,retired,4.9,0.0,2634.08,2602.12,21451.41,medical,72,0,5.3,0,0,consistent,0.382,0.0,1
40,female,28440.59,2370.05,employed,4.5,0.0,1287.38,2794.09,17763.22,auto,72,2,21.3,0,1,consistent,0.766,0.0,1
54,female,55146.66,4595.55,student,4.8,14600.23,3793.1,2706.48,4953.28,auto,36,0,28.7,0,0,consistent,0.114,4611.15,1
68,male,96745.87,8062.16,self_employed,0.2,8035.56,4760.72,534.83,16692.58,personal,12,1,45.0,0,0,minor_delays,0.397,6064.14,1
61,female,68170.79,5680.9,employed,1.4,0.0,3696.08,1029.4,4421.48,auto,36,2,40.6,1,0,consistent,0.435,0.0,1
27,female,27002.41,2250.2,contract,3.4,19309.78,1509.52,1293.23,24079.13,debt_consolidation,72,1,7.2,0,4,poor,0.697,15955.2,0
68,male,21548.18,1795.68,employed,10.0,0.0,1204.74,667.3,26095.93,auto,60,3,45.0,0,2,irregular,0.243,0.0,1
52,male,105284.18,8773.68,employed,5.4,565.11,4136.61,4717.49,16736.58,business,24,1,32.7,0,1,consistent,0.71,442.56,1
29,female,59651.71,4970.98,employed,3.6,6097.38,3438.37,11587.38,19988.19,education,24,3,9.9,0,0,consistent,0.162,1429.0,1
42,not_specified,45167.33,3763.94,student,10.4,22626.67,2035.3,1175.14,36273.37,debt_consolidation,24,3,14.5,0,0,consistent,0.278,11476.3,0
65,female,54876.21,4573.02,student,11.7,28545.62,3307.95,2236.18,15266.37,auto,60,2,42.1,0,0,consistent,0.441,14084.36,1
39,male,23590.0,1965.83,employed,10.5,26233.39,851.3,19611.65,6613.16,business,36,2,16.6,0,0,consistent,0.651,8808.03,0
29,female,99000.47,8250.04,self_employed,2.1,11160.71,7562.36,4284.73,23371.15,business,36,2,11.3,2,1,consistent,0.182,6619.94,0
63,male,51780.62,4315.05,employed,3.5,0.0,3409.17,877.73,4540.81,debt_consolidation,36,5,40.1,0,0,consistent,0.639,0.0,1
66,female,97552.44,8129.37,student,12.8,17690.24,4778.71,3901.48,14683.74,education,36,1,40.4,0,0,irregular,0.58,9646.87,1
67,male,63342.94,5278.58,employed,6.5,30646.88,2754.21,23787.21,10411.11,education,60,5,45.0,0,2,poor,0.311,23977.16,0
66,male,99167.83,8263.99,employed,4.4,27805.48,4719.13,6906.69,9279.98,debt_consolidation,36,4,45.0,0,3,consistent,0.516,11263.61,1
62,female,68674.06,5722.84,contract,8.4,18555.39,4355.59,22.56,14249.04,education,36,1,35.8,0,0,minor_delays,0.555,7586.31,1
42,male,84184.05,7015.34,self_employed,9.5,0.0,5076.18,36737.19,26898.8,business,48,5,16.7,0,0,consistent,0.652,0.0,1
30,male,80696.42,6724.7,employed,3.2,6696.32,5044.82,23031.88,29162.36,auto,48,2,10.3,0,2,consistent,0.195,5014.84,0
50,male,78205.57,6517.13,self_employed,6.4,36205.77,5583.42,14153.23,27188.26,education,48,1,30.1,0,1,minor_delays,0.385,10991.97,1
31,male,71046.3,5920.52,contract,9.2,0.0,3612.04,43.64,20699.89,debt_consolidation,60,2,9.3,0,0,minor_delays,0.333,0.0,1
43,male,55945.88,4662.16,employed,0.9,0.0,3410.96,8117.84,14165.12,home,24,2,22.0,0,1,minor_delays,0.126,0.0,1
52,male,111801.3,9316.78,employed,5.5,24310.62,5605.53,39874.56,500.0,medical,12,3,28.1,0,0,consistent,0.494,11469.45,1
66,male,38419.64,3201.64,employed,1.0,7826.09,2285.06,483.88,21044.27,debt_consolidation,12,0,45.0,1,0,consistent,0.488,3958.69,0
34,female,62112.0,5176.0,self_employed,1.6,0.0,3212.48,23395.65,500.0,personal,48,2,13.7,0,0,irregular,0.5,0.0,1
33,female,62387.03,5198.92,self_employed,3.2,31335.65,4121.17,12462.58,500.0,business,60,2,9.9,0,1,poor,0.723,23073.04,0
56,male,72463.46,6038.62,employed,7.4,18532.67,2131.62,3051.96,15221.66,debt_consolidation,36,3,36.5,0,0,consistent,0.718,9086.34,0
21,not_specified,50833.71,4236.14,self_employed,4.2,8418.39,2003.51,13976.1,19910.35,debt_consolidation,60,1,0.5,0,0,consistent,0.029,1708.79,1
48,female,70183.4,5848.62,employed,2.9,0.0,3035.25,488.04,12038.07,debt_consolidation,48,2,30.4,1,1,consistent,0.457,0.0,0
56,female,57610.09,4800.84,employed,5.7,37568.88,4267.35,2786.9,33890.84,education,72,1,34.8,1,0,consistent,0.353,12016.8,0
47,male,20869.23,1739.1,self_employed,0.9,12706.58,1111.32,391.5,22083.12,debt_consolidation,36,3,30.2,0,1,minor_delays,0.423,2764.0,0
39,not_specified,62248.36,5187.36,employed,7.2,29767.94,2892.89,3479.32,14256.51,auto,24,1,20.4,0,1,consistent,0.194,22152.16,1
60,male,33385.3,2782.11,unemployed,10.0,23723.6,1614.9,9133.92,32249.41,medical,60,1,34.8,1,0,irregular,0.475,8827.18,0
38,male,16905.97,1408.83,unemployed,5.2,6749.18,855.92,15929.88,34216.25,personal,60,2,11.4,0,0,poor,0.679,4918.15,0
55,female,65558.71,5463.23,employed,4.7,6844.71,4614.59,19447.97,22638.15,medical,48,3,33.7,1,0,irregular,0.337,4443.63,1
43,not_specified,74684.97,6223.75,employed,7.0,30355.78,5592.23,12916.93,8472.17,auto,60,4,23.9,0,1,poor,0.457,24840.67,0
22,male,75694.15,6307.85,employed,0.0,30550.21,5242.92,21252.36,10947.03,debt_consolidation,36,1,0.0,0,2,consistent,0.258,13769.32,0
46,male,76746.44,6395.54,employed,7.6,0.0,5306.66,21158.2,1085.87,home,48,3,21.6,0,2,consistent,0.216,0.0,1
23,male,12000.0,1000.0,unemployed,17.9,19597.36,500.0,6792.91,16533.41,home,36,2,0.0,0,1,minor_delays,0.258,11714.46,0
65,male,26613.56,2217.8,employed,5.0,11545.42,1115.88,2953.9,5449.54,personal,36,4,45.0,0,0,consistent,0.279,8635.42,1
49,female,113311.56,9442.63,employed,5.0,600.12,6513.04,34390.33,13380.18,education,36,4,24.9,0,0,poor,0.359,258.37,1
38,female,34772.57,2897.71,employed,8.5,16140.95,2097.94,1237.13,19866.6,home,24,3,12.9,1,0,consistent,0.604,10001.62,0
44,female,77881.87,6490.16,self_employed,12.1,0.0,3021.44,4526.74,500.0,home,12,0,21.4,0,0,consistent,0.577,0.0,1
50,male,44139.62,3678.3,self_employed,9.4,7402.54,2852.08,5625.07,3098.85,debt_consolidation,48,1,28.2,1,0,minor_delays,0.581,1706.35,1
33,male,64071.49,5339.29,self_employed,0.0,3418.32,2477.32,6201.17,11424.67,home,60,1,10.1,0,0,consistent,0.197,765.03,1
34,male,45535.39,3794.62,contract,7.8,7002.5,1896.99,4889.64,16422.2,debt_consolidation,36,1,10.8,1,1,consistent,0.421,5826.8,0
41,female,76600.07,6383.34,employed,15.8,12142.26,3350.45,16955.07,11567.2,medical,36,1,17.7,0,2,consistent,0.31,7874.66,1
33,female,65556.13,5463.01,employed,8.0,813.2,4546.4,5849.0,14024.3,auto,12,1,11.7,0,0,minor_delays,0.353,511.66,1
57,female,50344.47,4195.37,self_employed,0.9,31878.15,3219.06,11542.99,9231.94,business,36,1,28.3,0,0,consistent,0.499,22957.71,0
25,not_specified,34695.52,2891.29,self_employed,6.6,18919.4,1886.54,1153.28,1056.6,debt_consolidation,36,0,5.0,0,0,consistent,0.489,3991.22,0
60,female,68962.13,5746.84,employed,0.4,34534.76,4696.65,36671.21,11117.74,auto,36,2,43.1,0,0,minor_delays,0.593,12517.25,0
37,male,30469.31,2539.11,student,10.4,11079.04,2065.23,3892.98,14655.15,auto,60,2,17.0,0,1,minor_delays,0.261,7257.74,1
47,female,73114.51,6092.88,contract,1.7,6414.52,3486.37,1165.14,13585.71,debt_consolidation,36,2,28.5,0,1,consistent,0.334,4508.58,1
28,female,130288.61,10857.38,employed,5.8,34100.99,8636.17,7760.06,18229.76,debt_consolidation,48,2,8.9,0,2,minor_delays,0.28,21849.59,1
39,female,97104.42,8092.04,unemployed,2.1,6063.28,3783.5,3881.5,21607.84,business,48,3,21.9,0,0,consistent,0.328,2957.13,1
57,female,80677.05,6723.09,self_employed,3.3,10860.5,4281.53,16471.24,24498.99,auto,24,2,39.5,0,4,consistent,0.598,6648.89,1
33,male,59774.21,4981.18,unemployed,11.4,21640.57,2079.14,4265.29,10030.94,business,36,4,11.8,0,1,minor_delays,0.464,14930.34,0
27,female,12000.0,1000.0,self_employed,5.9,0.0,593.27,740.12,500.0,medical,24,6,3.3,0,2,consistent,0.18,0.0,1
46,male,27620.55,2301.71,self_employed,3.3,21535.54,1488.31,26312.7,30987.56,personal,36,3,22.9,0,1,poor,0.358,12809.26,0
28,female,95352.61,7946.05,employed,0.9,20000.16,3143.09,2546.14,21239.91,medical,60,2,4.1,1,0,poor,0.347,5105.83,1
36,not_specified,41466.34,3455.53,employed,0.0,28231.9,2120.62,3421.81,6498.71,debt_consolidation,36,3,9.9,0,1,consistent,0.736,8997.16,0
42,female,43819.45,3651.62,self_employed,0.5,23680.53,2634.47,5789.22,20054.76,home,36,3,22.4,0,0,consistent,0.348,17542.59,1
48,male,57693.09,4807.76,contract,5.9,28599.74,3365.58,3720.99,28747.94,education,24,4,26.1,0,0,minor_delays,0.675,13327.57,0
51,male,34386.8,2865.57,unemployed,9.4,11674.94,1091.73,2866.93,36020.94,personal,36,4,24.3,0,0,minor_delays,0.26,8693.46,0
53,not_specified,30104.01,2508.67,employed,3.3,2647.96,1014.36,1873.71,19756.71,personal,60,3,28.6,0,0,consistent,0.604,1779.43,1
61,male,60687.67,5057.31,self_employed,11.8,38319.82,2782.9,1931.47,28656.38,business,36,1,42.5,1,0,consistent,0.484,17390.51,1
24,male,38820.23,3235.02,employed,2.6,0.0,2686.14,5939.18,3694.38,medical,48,1,0.0,0,1,consistent,0.12,0.0,1
38,male,42733.52,3561.13,self_employed,4.5,0.0,3011.86,13375.04,16605.07,debt_consolidation,12,2,12.5,0,1,consistent,0.434,0.0,1
21,male,41689.03,3474.09,employed,1.2,19781.54,1829.03,1949.07,13314.86,home,24,4,5.3,0,1,consistent,0.382,6179.99,1
21,male,75581.37,6298.45,self_employed,9.5,32499.83,4785.36,4433.73,20768.27,debt_consolidation,36,3,0.0,0,1,consistent,0.454,15808.16,0
31,male,55964.73,4663.73,employed,13.9,15274.61,3167.2,6901.43,34723.13,home,60,2,11.2,0,1,consistent,0.421,10066.88,1
49,male,57357.13,4779.76,student,0.0,24991.64,4352.21,18864.01,19748.78,education,24,4,33.0,0,1,consistent,0.156,10207.47,1
63,not_specified,77520.59,6460.05,self_employed,4.1,0.0,2609.52,2983.3,6685.4,debt_consolidation,48,2,43.2,0,1,consistent,0.244,0.0,1
58,female,58306.97,4858.91,employed,10.6,7005.46,3218.02,17678.65,3102.18,education,24,2,36.5,0,0,consistent,0.641,5626.8,1
52,male,54765.4,4563.78,self_employed,0.0,0.0,3138.73,7561.67,35103.58,education,48,5,33.1,0,1,minor_delays,0.21,0.0,1
58,female,74231.71,6185.98,self_employed,7.8,22364.93,3249.93,8706.28,22651.73,medical,48,3,36.9,0,1,minor_delays,0.868,18759.17,0
29,female,79373.14,6614.43,employed,10.4,0.0,2492.07,9242.87,21928.89,personal,48,3,11.7,0,1,consistent,0.528,0.0,0
61,male,58176.09,4848.01,employed,5.8,0.0,1840.79,18883.36,13218.95,education,36,1,41.7,0,1,minor_delays,0.598,0.0,1
63,female,64095.8,5341.32,student,7.7,19168.3,3250.52,3861.62,19946.48,business,24,4,45.0,0,1,consistent,0.467,14055.55,1
25,female,41673.45,3472.79,employed,12.5,25741.89,2586.22,12.96,6143.44,education,60,3,2.0,0,1,irregular,0.585,9800.01,1
43,male,39622.24,3301.85,employed,13.3,11092.38,2473.42,290.55,21259.18,debt_consolidation,36,6,20.3,0,1,consistent,0.467,3978.19,0
60,female,81997.84,6833.15,self_employed,5.3,19842.07,3096.46,19886.44,4076.43,education,24,1,42.3,1,0,consistent,0.347,4452.55,1
43,male,73568.49,6130.71,employed,3.4,19453.46,5143.93,408.03,13047.83,personal,36,3,20.8,1,1,consistent,0.229,15085.15,1
61,female,73837.76,6153.15,employed,1.8,10414.88,3476.42,4195.36,9928.18,auto,12,1,42.8,0,3,consistent,0.67,6512.11,1
65,not_specified,69302.21,5775.18,employed,9.4,0.0,5195.87,44456.11,500.0,debt_consolidation,36,3,43.0,0,1,minor_delays,0.242,0.0,1
43,female,63201.29,5266.77,employed,0.0,19778.7,2198.09,11985.6,13185.55,home,36,1,21.4,0,0,poor,0.237,7074.48,0
23,male,80106.71,6675.56,employed,4.5,20357.15,5519.21,9339.5,7112.47,debt_consolidation,24,1,0.0,0,2,minor_delays,0.71,15909.95,0
37,female,86312.83,7192.74,self_employed,5.9,23728.29,6241.52,3628.79,14685.71,business,36,3,19.4,0,2,consistent,0.681,14746.77,0
31,female,85691.93,7140.99,employed,3.5,16744.8,5847.94,7404.84,17018.95,medical,48,4,14.0,0,0,irregular,0.198,13379.9,1
43,female,59379.77,4948.31,employed,6.6,0.0,4013.28,6906.91,36447.25,debt_consolidation,60,2,19.7,0,1,consistent,0.196,0.0,1
49,female,98061.81,8171.82,self_employed,15.8,21284.08,4543.1,13632.86,20351.8,auto,48,1,26.6,0,0,minor_delays,0.479,18449.39,1
43,male,67939.98,5661.66,self_employed,5.0,12983.43,4283.65,11398.69,20675.24,business,36,0,23.8,0,1,consistent,0.13,4481.92,1
30,male,78441.78,6536.82,employed,3.8,7207.15,4446.52,2683.56,22451.75,personal,60,1,12.9,1,2,consistent,0.604,2972.68,0
35,female,69334.29,5777.86,employed,9.6,9464.37,3420.22,4584.01,26589.89,debt_consolidation,36,3,14.1,0,1,consistent,0.124,8028.24,0
53,male,68422.17,5701.85,employed,6.5,4716.91,5223.31,1335.19,21997.07,auto,48,2,32.0,1,0,irregular,0.661,1976.55,0
22,male,42870.45,3572.54,employed,11.3,23666.13,1841.85,927.63,20098.84,debt_consolidation,12,1,0.0,0,0,consistent,0.454,14593.41,0
31,male,80235.12,6686.26,employed,6.2,0.0,3914.75,13607.26,24823.72,home,12,3,10.4,0,0,minor_delays,0.409,0.0,1
63,male,135977.65,11331.47,self_employed,4.5,1078.17,9797.54,6456.16,500.0,home,48,1,34.8,0,0,consistent,0.474,773.89,1
25,male,52255.33,4354.61,unemployed,0.0,9054.73,2241.47,6299.9,39979.57,debt_consolidation,24,3,0.0,0,0,consistent,0.235,3784.61,1
40,male,63845.86,5320.49,employed,0.0,32365.01,2325.2,15708.27,34487.03,debt_consolidation,48,2,21.0,0,0,minor_delays,0.194,16470.55,0
